task,run,status,solved,cputime,walltime,memory_mb,planner_time,policy_size,domain,instance,solver
acrobatics_01.yml,S1.FOND,1,True,0.233342,0.2356218183413148,10.080256,0.01,4,acrobatics,01,S1
acrobatics_02.yml,S1.FOND,1,True,10.369209,10.37462040130049,10.19904,10.14,8,acrobatics,02,S1
acrobatics_03.yml,S1.FOND,1,True,11.289586,11.302471884526312,10.235904,11.05,16,acrobatics,03,S1
acrobatics_04.yml,S1.FOND,1,True,12.004272,12.007289458066223,10.4448,11.76,32,acrobatics,04,S1
acrobatics_05.yml,S1.FOND,1,True,17.225556,17.242666888982058,11.210752,16.95,64,acrobatics,05,S1
acrobatics_06.yml,S1.FOND,1,True,17.267296,17.273815663531423,12.283904,16.94,128,acrobatics,06,S1
acrobatics_07.yml,S1.FOND,1,True,17.428494,17.433369159698486,15.081472,17.01,256,acrobatics,07,S1
acrobatics_08.yml,S1.FOND,1,True,18.275366,18.27883376087993,20.078592,17.63,512,acrobatics,08,S1
beam-walk_01.yml,S1.FOND,1,True,0.271211,0.2730251550674438,9.965568,0.06,8,beam-walk,01,S1
beam-walk_02.yml,S1.FOND,1,True,1.029265,1.0312178805470469,9.928704,0.81,16,beam-walk,02,S1
beam-walk_03.yml,S1.FOND,1,True,1.803526,1.8054397162050009,9.998336,1.58,32,beam-walk,03,S1
beam-walk_04.yml,S1.FOND,1,True,8.142569,8.148889081552625,10.104832,7.92,64,beam-walk,04,S1
beam-walk_05.yml,S1.FOND,1,True,8.160261,8.162980319932103,10.436608,7.92,128,beam-walk,05,S1
beam-walk_06.yml,S1.FOND,1,True,8.360559,8.363428887911141,11.280384,8.08,256,beam-walk,06,S1
beam-walk_07.yml,S1.FOND,1,True,8.664721,8.667835699394345,12.65664,8.34,512,beam-walk,07,S1
beam-walk_08.yml,S1.FOND,1,True,10.341531,10.369376306422057,15.847424,9.9,1024,beam-walk,08,S1
beam-walk_09.yml,S1.FOND,1,True,16.261875,16.42062043491751,22.34368,15.56,2048,beam-walk,09,S1
beam-walk_10.yml,S1.FOND,1,True,39.069315,39.085891290567815,36.442112,37.85,4096,beam-walk,10,S1
beam-walk_11.yml,S1.FOND,1,True,130.870677,131.2488723602146,59.854848,128.4,8192,beam-walk,11,S1
blocksworld-ipc08_01.yml,S1.FOND,1,True,0.305248,0.3070411002263427,11.472896,0.03,9,blocksworld-ipc08,01,S1
blocksworld-ipc08_02.yml,S1.FOND,1,True,0.304772,0.3066310593858361,11.599872,0.02,8,blocksworld-ipc08,02,S1
blocksworld-ipc08_03.yml,S1.FOND,1,True,0.307622,0.3093094499781728,11.55072,0.03,10,blocksworld-ipc08,03,S1
blocksworld-ipc08_04.yml,S1.FOND,1,True,0.329474,0.3312321109697222,11.485184,0.06,18,blocksworld-ipc08,04,S1
blocksworld-ipc08_05.yml,S1.FOND,1,True,0.315524,0.3172994423657655,11.567104,0.04,12,blocksworld-ipc08,05,S1
blocksworld-ipc08_06.yml,S1.FOND,1,True,0.316679,0.3186462502926588,11.460608,0.04,11,blocksworld-ipc08,06,S1
blocksworld-ipc08_07.yml,S1.FOND,1,True,0.323722,0.3255481580272317,11.636736,0.03,13,blocksworld-ipc08,07,S1
blocksworld-ipc08_08.yml,S1.FOND,1,True,0.325461,0.3280357168987393,11.48928,0.04,13,blocksworld-ipc08,08,S1
blocksworld-ipc08_09.yml,S1.FOND,1,True,0.308233,0.3100470006465912,11.558912,0.02,9,blocksworld-ipc08,09,S1
blocksworld-ipc08_10.yml,S1.FOND,1,True,0.317347,0.3195189926773309,11.628544,0.03,11,blocksworld-ipc08,10,S1
blocksworld-ipc08_11.yml,S1.FOND,1,True,0.86119,0.8638384351506829,22.130688,0.14,24,blocksworld-ipc08,11,S1
blocksworld-ipc08_12.yml,S1.FOND,1,True,0.807238,0.8095325073227286,21.917696,0.12,24,blocksworld-ipc08,12,S1
blocksworld-ipc08_13.yml,S1.FOND,1,True,0.816418,0.8184252260252833,21.929984,0.11,22,blocksworld-ipc08,13,S1
blocksworld-ipc08_14.yml,S1.FOND,1,True,0.79219,0.7941916333511472,22.073344,0.09,18,blocksworld-ipc08,14,S1
blocksworld-ipc08_15.yml,S1.FOND,1,True,0.816233,0.8197733927518129,21.856256,0.13,25,blocksworld-ipc08,15,S1
blocksworld-ipc08_16.yml,S1.FOND,1,True,0.796576,0.7989054154604673,22.1184,0.12,26,blocksworld-ipc08,16,S1
blocksworld-ipc08_17.yml,S1.FOND,1,True,0.827464,0.8294064961373806,21.95456,0.13,26,blocksworld-ipc08,17,S1
blocksworld-ipc08_18.yml,S1.FOND,1,True,0.782896,0.784749573096633,21.962752,0.1,18,blocksworld-ipc08,18,S1
blocksworld-ipc08_19.yml,S1.FOND,1,True,0.827671,0.8310556244105101,21.921792,0.13,27,blocksworld-ipc08,19,S1
blocksworld-ipc08_20.yml,S1.FOND,1,True,0.789197,0.7912104167044163,22.024192,0.1,22,blocksworld-ipc08,20,S1
blocksworld-ipc08_21.yml,S1.FOND,1,True,2.258473,2.2670926358550787,47.32928,0.34,39,blocksworld-ipc08,21,S1
blocksworld-ipc08_22.yml,S1.FOND,1,True,2.261946,2.264119009487331,47.603712,0.35,42,blocksworld-ipc08,22,S1
blocksworld-ipc08_23.yml,S1.FOND,1,True,2.256422,2.258558128029108,47.2064,0.34,42,blocksworld-ipc08,23,S1
blocksworld-ipc08_24.yml,S1.FOND,1,True,2.243867,2.246400457806885,47.419392,0.35,45,blocksworld-ipc08,24,S1
blocksworld-ipc08_25.yml,S1.FOND,1,True,2.233936,2.236543166451156,47.550464,0.35,45,blocksworld-ipc08,25,S1
blocksworld-ipc08_26.yml,S1.FOND,1,True,2.17317,2.180949746631086,47.480832,0.29,31,blocksworld-ipc08,26,S1
blocksworld-ipc08_27.yml,S1.FOND,1,True,2.173177,2.175272292457521,47.538176,0.31,36,blocksworld-ipc08,27,S1
blocksworld-ipc08_28.yml,S1.FOND,1,True,2.200399,2.202472076751292,47.443968,0.28,30,blocksworld-ipc08,28,S1
blocksworld-ipc08_29.yml,S1.FOND,1,True,2.234621,2.237672660499811,47.599616,0.32,38,blocksworld-ipc08,29,S1
blocksworld-ipc08_30.yml,S1.FOND,1,True,2.183791,2.1857850253582,47.43168,0.3,38,blocksworld-ipc08,30,S1
blocksworld-new_1.yml,S1.FOND,1,True,0.254226,0.2582256002351641,10.379264,0.01,5,blocksworld-new,1,S1
blocksworld-new_10.yml,S1.FOND,1,True,0.924753,0.926510538905859,23.617536,0.17,25,blocksworld-new,10,S1
blocksworld-new_11.yml,S1.FOND,1,True,1.17456,1.1765407156199217,27.693056,0.22,35,blocksworld-new,11,S1
blocksworld-new_12.yml,S1.FOND,1,True,1.412686,1.4193870909512043,32.579584,0.22,30,blocksworld-new,12,S1
blocksworld-new_13.yml,S1.FOND,1,True,1.750874,1.7533585680648685,38.54336,0.31,37,blocksworld-new,13,S1
blocksworld-new_14.yml,S1.FOND,1,True,2.163521,2.1657029120251536,47.640576,0.36,38,blocksworld-new,14,S1
blocksworld-new_15.yml,S1.FOND,1,True,2.573389,2.575666065327823,55.271424,0.37,34,blocksworld-new,15,S1
blocksworld-new_16.yml,S1.FOND,1,True,3.205202,3.207370151765645,64.06144,0.54,48,blocksworld-new,16,S1
blocksworld-new_17.yml,S1.FOND,1,True,3.843026,3.849611470475793,74.24,0.63,48,blocksworld-new,17,S1
blocksworld-new_18.yml,S1.FOND,1,True,4.579585,4.581791785545647,84.8896,0.69,48,blocksworld-new,18,S1
blocksworld-new_19.yml,S1.FOND,1,True,5.31735,5.320163294672966,98.091008,0.83,53,blocksworld-new,19,S1
blocksworld-new_2.yml,S1.FOND,1,True,0.217948,0.2194605087861418,9.969664,0.0,3,blocksworld-new,2,S1
blocksworld-new_20.yml,S1.FOND,1,True,6.237642,6.252423167228699,111.9232,0.92,49,blocksworld-new,20,S1
blocksworld-new_21.yml,S1.FOND,1,True,7.318802,7.321566534228623,127.053824,1.28,65,blocksworld-new,21,S1
blocksworld-new_22.yml,S1.FOND,1,True,8.328616,8.337821833789349,144.039936,1.31,54,blocksworld-new,22,S1
blocksworld-new_23.yml,S1.FOND,1,True,9.702556,9.720762153156102,166.486016,1.56,61,blocksworld-new,23,S1
blocksworld-new_24.yml,S1.FOND,1,True,11.355694,11.359506255947052,186.609664,1.76,60,blocksworld-new,24,S1
blocksworld-new_25.yml,S1.FOND,1,True,12.707666,12.71113557741046,208.515072,2.22,69,blocksworld-new,25,S1
blocksworld-new_26.yml,S1.FOND,1,True,14.909127,14.912914840504529,239.988736,2.81,70,blocksworld-new,26,S1
blocksworld-new_27.yml,S1.FOND,1,True,16.932927,16.936934793367982,272.429056,3.13,68,blocksworld-new,27,S1
blocksworld-new_28.yml,S1.FOND,1,True,19.238241,19.249905737116933,305.508352,3.42,67,blocksworld-new,28,S1
blocksworld-new_29.yml,S1.FOND,1,True,22.158194,22.17742490395904,344.559616,4.63,74,blocksworld-new,29,S1
blocksworld-new_3.yml,S1.FOND,1,True,0.253863,0.2560098366811871,10.399744,0.01,5,blocksworld-new,3,S1
blocksworld-new_30.yml,S1.FOND,1,True,24.400086,24.41642589494586,382.181376,4.89,81,blocksworld-new,30,S1
blocksworld-new_31.yml,S1.FOND,1,True,28.093785,28.09923929348588,448.294912,6.37,78,blocksworld-new,31,S1
blocksworld-new_32.yml,S1.FOND,1,True,31.486168,31.491090981289744,511.557632,7.54,77,blocksworld-new,32,S1
blocksworld-new_33.yml,S1.FOND,1,True,36.054671,36.06429125461728,571.633664,9.23,92,blocksworld-new,33,S1
blocksworld-new_34.yml,S1.FOND,1,True,41.899682,41.90648427698761,624.72192,11.01,92,blocksworld-new,34,S1
blocksworld-new_35.yml,S1.FOND,1,True,47.808253,47.83540111221373,691.433472,14.33,97,blocksworld-new,35,S1
blocksworld-new_36.yml,S1.FOND,1,True,53.201529,53.225824024528265,757.264384,14.07,94,blocksworld-new,36,S1
blocksworld-new_37.yml,S1.FOND,1,True,60.952999,60.96174412965775,834.605056,17.25,96,blocksworld-new,37,S1
blocksworld-new_38.yml,S1.FOND,1,True,64.940562,64.95066586788744,910.577664,19.55,101,blocksworld-new,38,S1
blocksworld-new_39.yml,S1.FOND,1,True,70.181079,70.18968984112144,998.842368,20.42,105,blocksworld-new,39,S1
blocksworld-new_4.yml,S1.FOND,1,True,0.281896,0.2840593578293919,10.764288,0.02,8,blocksworld-new,4,S1
blocksworld-new_40.yml,S1.FOND,1,True,79.202305,79.21961166337132,1085.796352,24.62,115,blocksworld-new,40,S1
blocksworld-new_5.yml,S1.FOND,1,True,0.403492,0.4057276286184788,11.923456,0.07,13,blocksworld-new,5,S1
blocksworld-new_6.yml,S1.FOND,1,True,0.436789,0.439065077342093,13.090816,0.06,13,blocksworld-new,6,S1
blocksworld-new_7.yml,S1.FOND,1,True,0.534697,0.537044488824904,14.819328,0.08,17,blocksworld-new,7,S1
blocksworld-new_8.yml,S1.FOND,1,True,0.652519,0.6550499200820923,17.154048,0.1,17,blocksworld-new,8,S1
blocksworld-new_9.yml,S1.FOND,1,True,0.839435,0.8418515147641301,20.414464,0.16,27,blocksworld-new,9,S1
chain-of-rooms_1.yml,S1.FOND,1,True,0.297183,0.2993551716208458,10.129408,0.05,28,chain-of-rooms,1,S1
chain-of-rooms_10.yml,S1.FOND,1,True,1.862207,1.864740485325456,14.508032,1.52,298,chain-of-rooms,10,S1
chain-of-rooms_2.yml,S1.FOND,1,True,0.333941,0.335501380264759,10.326016,0.1,58,chain-of-rooms,2,S1
chain-of-rooms_3.yml,S1.FOND,1,True,0.420979,0.4228927902877331,10.412032,0.18,88,chain-of-rooms,3,S1
chain-of-rooms_4.yml,S1.FOND,1,True,0.52626,0.5280452528968453,10.743808,0.27,118,chain-of-rooms,4,S1
chain-of-rooms_5.yml,S1.FOND,1,True,0.655933,0.6578248310834169,10.981376,0.39,148,chain-of-rooms,5,S1
chain-of-rooms_6.yml,S1.FOND,1,True,0.80587,0.8077066047117114,11.186176,0.54,178,chain-of-rooms,6,S1
chain-of-rooms_7.yml,S1.FOND,1,True,0.951711,0.9534667963162065,11.579392,0.68,208,chain-of-rooms,7,S1
chain-of-rooms_8.yml,S1.FOND,1,True,1.160208,1.163201279938221,11.767808,0.84,238,chain-of-rooms,8,S1
chain-of-rooms_9.yml,S1.FOND,1,True,1.515383,1.5173457376658916,12.541952,1.22,268,chain-of-rooms,9,S1
doors_01.yml,S1.FOND,0,False,0.229654,0.231047311797738,10.19904,0.0,3,doors,01,S1
doors_02.yml,S1.FOND,0,False,0.249713,0.2514323592185974,10.366976,0.01,4,doors,02,S1
doors_03.yml,S1.FOND,0,False,0.255923,0.2578249126672745,10.223616,0.02,5,doors,03,S1
doors_04.yml,S1.FOND,1,True,0.27292,0.2746626297011971,10.5472,0.03,11,doors,04,S1
doors_05.yml,S1.FOND,1,True,0.284685,0.2865667184814811,10.38336,0.05,13,doors,05,S1
doors_06.yml,S1.FOND,1,True,0.29941,0.3011959521099925,10.530816,0.06,15,doors,06,S1
doors_07.yml,S1.FOND,1,True,0.323002,0.3247842760756612,10.543104,0.07,17,doors,07,S1
doors_08.yml,S1.FOND,1,True,0.351147,0.3529756050556898,10.584064,0.1,19,doors,08,S1
doors_09.yml,S1.FOND,1,True,0.400642,0.4030445665121078,10.776576,0.14,21,doors,09,S1
doors_10.yml,S1.FOND,1,True,0.497949,0.500661164522171,10.694656,0.22,23,doors,10,S1
doors_11.yml,S1.FOND,1,True,0.718723,0.7207049624994397,15.74912,0.42,25,doors,11,S1
doors_12.yml,S1.FOND,1,True,1.10501,1.108008045703173,27.979776,0.75,27,doors,12,S1
doors_13.yml,S1.FOND,1,True,1.910424,1.9124886812642217,50.905088,1.46,29,doors,13,S1
doors_14.yml,S1.FOND,1,True,3.664191,3.66750267893076,101.29408,3.01,31,doors,14,S1
doors_15.yml,S1.FOND,1,True,7.310041,7.316343564540148,198.590464,6.23,33,doors,15,S1
earth_observation_01.yml,S1.FOND,1,True,0.264464,0.2661359161138534,9.99424,0.05,21,earth_observation,01,S1
earth_observation_02.yml,S1.FOND,1,True,0.235958,0.2390236156061291,9.928704,0.01,6,earth_observation,02,S1
earth_observation_03.yml,S1.FOND,1,True,0.282915,0.2845403682440519,10.031104,0.07,29,earth_observation,03,S1
earth_observation_04.yml,S1.FOND,1,True,0.379784,0.3826223462820053,10.080256,0.15,61,earth_observation,04,S1
earth_observation_05.yml,S1.FOND,1,True,0.339901,0.3416019175201654,10.018816,0.12,49,earth_observation,05,S1
earth_observation_06.yml,S1.FOND,1,True,0.303296,0.3062535785138607,10.01472,0.08,29,earth_observation,06,S1
earth_observation_07.yml,S1.FOND,1,True,0.26371,0.265559840016067,10.080256,0.05,20,earth_observation,07,S1
earth_observation_08.yml,S1.FOND,1,True,0.237362,0.2406465299427509,10.043392,0.01,6,earth_observation,08,S1
earth_observation_09.yml,S1.FOND,1,True,0.330603,0.3323750337585807,10.09664,0.11,50,earth_observation,09,S1
earth_observation_10.yml,S1.FOND,1,True,0.499834,0.5027686171233654,10.24,0.26,104,earth_observation,10,S1
earth_observation_11.yml,S1.FOND,1,True,0.279297,0.2812408823519945,10.1376,0.02,7,earth_observation,11,S1
earth_observation_12.yml,S1.FOND,1,True,0.382629,0.3856851607561111,10.1376,0.15,70,earth_observation,12,S1
earth_observation_13.yml,S1.FOND,1,True,0.446238,0.4485109988600015,10.072064,0.19,80,earth_observation,13,S1
earth_observation_14.yml,S1.FOND,1,True,0.331935,0.334975334815681,10.17856,0.1,42,earth_observation,14,S1
earth_observation_15.yml,S1.FOND,1,True,0.614205,0.6161299161612988,10.440704,0.37,155,earth_observation,15,S1
earth_observation_16.yml,S1.FOND,1,True,0.24909,0.2507641520351171,10.027008,0.03,14,earth_observation,16,S1
earth_observation_17.yml,S1.FOND,1,True,0.531923,0.5337143111974001,10.252288,0.3,129,earth_observation,17,S1
earth_observation_18.yml,S1.FOND,1,True,0.43596,0.437699687667191,10.530816,0.2,97,earth_observation,18,S1
earth_observation_19.yml,S1.FOND,1,True,0.536291,0.540833530947566,10.4448,0.29,130,earth_observation,19,S1
earth_observation_20.yml,S1.FOND,1,True,0.58603,0.5879810340702534,10.600448,0.34,151,earth_observation,20,S1
earth_observation_21.yml,S1.FOND,1,True,0.355483,0.3572583300992846,10.006528,0.12,55,earth_observation,21,S1
earth_observation_22.yml,S1.FOND,1,True,0.508294,0.5116070546209812,10.244096,0.27,120,earth_observation,22,S1
earth_observation_23.yml,S1.FOND,1,True,0.653637,0.6556399837136269,10.653696,0.4,179,earth_observation,23,S1
earth_observation_24.yml,S1.FOND,1,True,0.668345,0.6701086070388556,10.850304,0.42,191,earth_observation,24,S1
earth_observation_25.yml,S1.FOND,1,True,0.655469,0.6575400652363896,10.686464,0.4,186,earth_observation,25,S1
earth_observation_26.yml,S1.FOND,1,True,0.397577,0.3996397024020552,10.19904,0.16,84,earth_observation,26,S1
earth_observation_27.yml,S1.FOND,1,True,0.406413,0.4082792224362492,10.223616,0.18,73,earth_observation,27,S1
earth_observation_28.yml,S1.FOND,1,True,0.862888,0.8648420888930559,10.56768,0.61,235,earth_observation,28,S1
earth_observation_29.yml,S1.FOND,1,True,0.369142,0.3713474385440349,10.842112,0.11,44,earth_observation,29,S1
earth_observation_30.yml,S1.FOND,1,True,1.09364,1.0958736557513475,11.259904,0.82,315,earth_observation,30,S1
earth_observation_31.yml,S1.FOND,1,True,0.346035,0.3480425672605634,10.24,0.12,41,earth_observation,31,S1
earth_observation_32.yml,S1.FOND,1,True,1.557584,1.5596208199858663,10.948608,1.29,495,earth_observation,32,S1
earth_observation_33.yml,S1.FOND,1,True,0.896806,0.8990325154736638,10.788864,0.64,276,earth_observation,33,S1
earth_observation_34.yml,S1.FOND,1,True,0.832243,0.8342424230650067,10.932224,0.58,250,earth_observation,34,S1
earth_observation_35.yml,S1.FOND,1,True,1.290691,1.2929183449596169,11.42784,1.01,395,earth_observation,35,S1
earth_observation_36.yml,S1.FOND,1,True,0.420436,0.4222227502614259,10.354688,0.18,83,earth_observation,36,S1
earth_observation_37.yml,S1.FOND,1,True,1.33401,1.3360907100141048,10.932224,1.08,436,earth_observation,37,S1
earth_observation_38.yml,S1.FOND,1,True,0.909299,0.9113062042742968,11.124736,0.65,285,earth_observation,38,S1
earth_observation_39.yml,S1.FOND,1,True,0.606006,0.608017629943788,11.272192,0.34,153,earth_observation,39,S1
earth_observation_40.yml,S1.FOND,1,True,2.795174,2.797992848791182,11.780096,2.49,792,earth_observation,40,S1
elevators_01.yml,S1.FOND,1,True,0.251279,0.2535478016361594,10.07616,0.02,14,elevators,01,S1
elevators_02.yml,S1.FOND,1,True,0.243966,0.2457537269219756,10.235904,0.01,9,elevators,02,S1
elevators_03.yml,S1.FOND,1,True,0.248399,0.250283945351839,10.018816,0.02,16,elevators,03,S1
elevators_04.yml,S1.FOND,1,True,0.256371,0.2581816054880619,10.264576,0.02,14,elevators,04,S1
elevators_05.yml,S1.FOND,1,True,0.241471,0.243336328305304,10.186752,0.02,13,elevators,05,S1
elevators_06.yml,S1.FOND,1,True,0.322318,0.3249626625329256,10.3424,0.07,32,elevators,06,S1
elevators_07.yml,S1.FOND,1,True,0.276682,0.278586408123374,10.1376,0.04,26,elevators,07,S1
elevators_08.yml,S1.FOND,1,True,0.352352,0.3543496876955032,10.19904,0.11,43,elevators,08,S1
elevators_09.yml,S1.FOND,1,True,0.37442,0.3763745306059718,10.248192,0.14,66,elevators,09,S1
elevators_10.yml,S1.FOND,1,True,0.431463,0.4335297420620918,10.125312,0.2,58,elevators,10,S1
elevators_11.yml,S1.FOND,1,True,0.9529,0.9552490208297968,10.461184,0.61,65,elevators,11,S1
elevators_12.yml,S1.FOND,1,True,0.398649,0.4007465997710824,10.420224,0.16,46,elevators,12,S1
elevators_13.yml,S1.FOND,1,True,0.695028,0.700681583955884,10.469376,0.45,146,elevators,13,S1
elevators_14.yml,S1.FOND,1,True,0.401545,0.4036800162866711,10.436608,0.16,55,elevators,14,S1
elevators_15.yml,S1.FOND,1,True,0.59757,0.5995425032451749,10.420224,0.36,95,elevators,15,S1
faults-ipc08_01.yml,S1.FOND,1,True,0.227702,0.2331860084086656,10.07616,0.01,4,faults-ipc08,01,S1
faults-ipc08_02.yml,S1.FOND,1,True,0.237966,0.2397827887907624,9.826304,0.01,6,faults-ipc08,02,S1
faults-ipc08_03.yml,S1.FOND,1,True,0.237814,0.2395451962947845,9.895936,0.01,5,faults-ipc08,03,S1
faults-ipc08_04.yml,S1.FOND,1,True,0.243121,0.24493985529989,9.900032,0.02,8,faults-ipc08,04,S1
faults-ipc08_05.yml,S1.FOND,1,True,0.276758,0.2790156099945307,9.986048,0.01,7,faults-ipc08,05,S1
faults-ipc08_06.yml,S1.FOND,1,True,0.260629,0.2656460758298635,10.039296,0.01,7,faults-ipc08,06,S1
faults-ipc08_07.yml,S1.FOND,1,True,0.252288,0.2544700410217047,9.904128,0.03,10,faults-ipc08,07,S1
faults-ipc08_08.yml,S1.FOND,1,True,0.246739,0.2485663928091526,10.039296,0.02,9,faults-ipc08,08,S1
faults-ipc08_09.yml,S1.FOND,1,True,0.297495,0.3044085185974836,10.059776,0.02,9,faults-ipc08,09,S1
faults-ipc08_10.yml,S1.FOND,1,True,0.272743,0.2747801356017589,10.121216,0.02,9,faults-ipc08,10,S1
faults-ipc08_11.yml,S1.FOND,1,True,0.270477,0.2728267787024379,10.088448,0.03,12,faults-ipc08,11,S1
faults-ipc08_12.yml,S1.FOND,1,True,0.248589,0.2503232574090361,10.07616,0.03,11,faults-ipc08,12,S1
faults-ipc08_13.yml,S1.FOND,1,True,0.271727,0.2736127600073814,10.15808,0.02,11,faults-ipc08,13,S1
faults-ipc08_14.yml,S1.FOND,1,True,0.304732,0.3072225693613291,10.190848,0.03,11,faults-ipc08,14,S1
faults-ipc08_15.yml,S1.FOND,1,True,0.276039,0.2780239805579185,10.293248,0.03,11,faults-ipc08,15,S1
faults-ipc08_16.yml,S1.FOND,1,True,0.254321,0.2561610732227564,9.945088,0.03,14,faults-ipc08,16,S1
faults-ipc08_17.yml,S1.FOND,1,True,0.267846,0.2698050765320658,10.09664,0.03,13,faults-ipc08,17,S1
faults-ipc08_18.yml,S1.FOND,1,True,0.304072,0.3065034570172429,10.11712,0.03,13,faults-ipc08,18,S1
faults-ipc08_19.yml,S1.FOND,1,True,0.278142,0.2802556222304702,10.21952,0.03,13,faults-ipc08,19,S1
faults-ipc08_20.yml,S1.FOND,1,True,0.285566,0.2873127637431025,10.289152,0.03,13,faults-ipc08,20,S1
faults-ipc08_21.yml,S1.FOND,1,True,0.301552,0.3035431187599897,10.502144,0.05,13,faults-ipc08,21,S1
faults-ipc08_22.yml,S1.FOND,1,True,0.301535,0.3037987928837538,9.97376,0.04,16,faults-ipc08,22,S1
faults-ipc08_23.yml,S1.FOND,1,True,0.272834,0.2747389720752835,10.104832,0.04,15,faults-ipc08,23,S1
faults-ipc08_24.yml,S1.FOND,1,True,0.279191,0.2809661291539669,10.108928,0.04,15,faults-ipc08,24,S1
faults-ipc08_25.yml,S1.FOND,1,True,0.289283,0.2912572547793388,10.334208,0.04,15,faults-ipc08,25,S1
faults-ipc08_26.yml,S1.FOND,1,True,0.334506,0.3369135065004229,10.551296,0.05,15,faults-ipc08,26,S1
faults-ipc08_27.yml,S1.FOND,1,True,0.311864,0.3141103452071547,10.579968,0.04,15,faults-ipc08,27,S1
faults-ipc08_28.yml,S1.FOND,1,True,0.3224,0.3241979721933603,10.944512,0.05,15,faults-ipc08,28,S1
faults-ipc08_29.yml,S1.FOND,1,True,0.271074,0.2729458808898926,10.051584,0.05,18,faults-ipc08,29,S1
faults-ipc08_30.yml,S1.FOND,1,True,0.314038,0.3164420844987035,10.19904,0.05,17,faults-ipc08,30,S1
faults-ipc08_31.yml,S1.FOND,1,True,0.295057,0.2970870183780789,10.227712,0.04,17,faults-ipc08,31,S1
faults-ipc08_32.yml,S1.FOND,1,True,0.297423,0.2994615649804473,10.428416,0.05,17,faults-ipc08,32,S1
faults-ipc08_33.yml,S1.FOND,1,True,0.311765,0.3136612409725785,10.58816,0.05,17,faults-ipc08,33,S1
faults-ipc08_34.yml,S1.FOND,1,True,0.359259,0.361524898558855,10.887168,0.06,17,faults-ipc08,34,S1
faults-ipc08_35.yml,S1.FOND,1,True,0.345968,0.347940195351839,10.903552,0.06,17,faults-ipc08,35,S1
faults-ipc08_36.yml,S1.FOND,1,True,0.348959,0.3547432264313102,11.18208,0.06,17,faults-ipc08,36,S1
faults-ipc08_37.yml,S1.FOND,1,True,0.286897,0.2893158728256821,10.113024,0.06,20,faults-ipc08,37,S1
faults-ipc08_38.yml,S1.FOND,1,True,0.327954,0.3303066380321979,10.113024,0.06,19,faults-ipc08,38,S1
faults-ipc08_39.yml,S1.FOND,1,True,0.311201,0.3131826873868704,10.330112,0.06,19,faults-ipc08,39,S1
faults-ipc08_40.yml,S1.FOND,1,True,0.309743,0.3117655487731099,10.530816,0.05,19,faults-ipc08,40,S1
faults-ipc08_41.yml,S1.FOND,1,True,0.31826,0.3201920883730054,10.665984,0.06,19,faults-ipc08,41,S1
faults-ipc08_42.yml,S1.FOND,1,True,0.336954,0.3389103300869465,10.993664,0.06,19,faults-ipc08,42,S1
faults-ipc08_43.yml,S1.FOND,1,True,0.35438,0.3563535744324326,11.145216,0.06,19,faults-ipc08,43,S1
faults-ipc08_44.yml,S1.FOND,1,True,0.359682,0.3616114137694239,11.378688,0.07,19,faults-ipc08,44,S1
faults-ipc08_45.yml,S1.FOND,1,True,0.387518,0.3895269026979804,11.579392,0.08,19,faults-ipc08,45,S1
faults-ipc08_46.yml,S1.FOND,1,True,0.290975,0.292940336279571,10.129408,0.06,22,faults-ipc08,46,S1
faults-ipc08_47.yml,S1.FOND,1,True,0.341588,0.3437425112351775,10.047488,0.06,21,faults-ipc08,47,S1
faults-ipc08_48.yml,S1.FOND,1,True,0.31755,0.3192832600325346,10.412032,0.06,21,faults-ipc08,48,S1
faults-ipc08_49.yml,S1.FOND,1,True,0.320673,0.3229312701150775,10.469376,0.07,21,faults-ipc08,49,S1
faults-ipc08_50.yml,S1.FOND,1,True,0.330411,0.3326046960428357,10.756096,0.07,21,faults-ipc08,50,S1
faults-ipc08_51.yml,S1.FOND,1,True,0.393033,0.3952011931687593,10.928128,0.07,21,faults-ipc08,51,S1
faults-ipc08_52.yml,S1.FOND,1,True,0.365314,0.3672979176044464,11.104256,0.07,21,faults-ipc08,52,S1
faults-ipc08_53.yml,S1.FOND,1,True,0.370474,0.3724672868847847,11.3664,0.08,21,faults-ipc08,53,S1
faults-ipc08_54.yml,S1.FOND,1,True,0.384185,0.3859652234241366,11.595776,0.08,21,faults-ipc08,54,S1
faults-ipc08_55.yml,S1.FOND,1,True,0.428141,0.4299750123172998,11.907072,0.09,21,faults-ipc08,55,S1
first-responders-ipc08_01.yml,S1.FOND,1,True,0.263433,0.2657807115465402,9.99424,0.0,4,first-responders-ipc08,01,S1
first-responders-ipc08_02.yml,S1.FOND,1,True,0.227905,0.2302391873672604,10.100736,0.0,5,first-responders-ipc08,02,S1
first-responders-ipc08_03.yml,S1.FOND,1,True,0.235084,0.2401346275582909,10.09664,0.01,6,first-responders-ipc08,03,S1
first-responders-ipc08_04.yml,S1.FOND,1,True,0.27303,0.2751587284728884,10.09664,0.01,7,first-responders-ipc08,04,S1
first-responders-ipc08_05.yml,S1.FOND,1,True,0.2506,0.2526136115193367,10.104832,0.01,8,first-responders-ipc08,05,S1
first-responders-ipc08_06.yml,S1.FOND,1,True,0.268114,0.2704799678176641,10.215424,0.02,9,first-responders-ipc08,06,S1
